Throughput: 57.77
[2025-04-12 17:51:02.325] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:02.705] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:03.097] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:03.481] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:03.871] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:04.253] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:04.636] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:05.017] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:05.403] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:05.791] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:06.177] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:06.557] VDD_IN: 7902.720 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:06.941] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1854.720 mW,
[2025-04-12 17:51:07.327] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1854.720 mW,
