Throughput: 31.00
[2025-04-18 14:01:56.242] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 3932.544 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:04.572] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:04.952] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:05.332] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:05.711] VDD_IN: 9822.464 mW, VDD_CPU_GPU_CV: 3932.544 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:06.094] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 3932.544 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:06.470] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3892.416 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:06.853] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3892.416 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:07.236] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:07.611] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:07.990] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:08.371] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:08.751] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3852.288 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:09.130] VDD_IN: 9741.952 mW, VDD_CPU_GPU_CV: 3858.432 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:09.506] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 3898.624 mW, VDD_SOC: 2093.312 mW,
[2025-04-18 14:02:09.892] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:10.274] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 2133.568 mW,
[2025-04-18 14:02:10.656] VDD_IN: 8775.808 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 2093.312 mW,
