Throughput: 67.66
[2025-04-12 17:30:36.097] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:36.476] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:36.857] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:37.236] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:37.615] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:37.994] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:38.378] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:38.756] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:39.134] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:39.512] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:39.890] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:40.264] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:40.650] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:41.029] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:41.406] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:41.779] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:42.156] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:42.527] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:42.906] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:43.287] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:43.666] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:44.044] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:44.425] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:44.803] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:45.182] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:45.568] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:45.945] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:46.321] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:46.697] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:30:47.075] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 2012.800 mW,
