Throughput: 41.35
[2025-06-16 22:32:58.302] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:32:58.651] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:32:59.000] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:32:59.348] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:32:59.695] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:33:00.043] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:33:00.388] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:00.735] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:01.083] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:33:01.430] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:01.779] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:02.125] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:02.472] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:02.820] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:33:03.168] VDD_IN: 6975.360 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1975.680 mW,
