Throughput: 44.72
[2025-06-16 22:48:34.826] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:35.174] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:35.525] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:35.875] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:48:36.226] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:36.574] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:36.921] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:37.270] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:48:37.618] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:48:37.965] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:48:38.313] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 22:48:38.661] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 1975.680 mW,
[2025-06-16 22:48:39.009] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 1610.240 mW, VDD_SOC: 2016.000 mW,
