Throughput: 61.24
[2025-04-14 16:14:54.549] VDD_IN: 9943.232 mW, VDD_CPU_GPU_CV: 4293.696 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:14:54.927] VDD_IN: 9862.720 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:14:55.308] VDD_IN: 9782.208 mW, VDD_CPU_GPU_CV: 4213.440 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:14:55.687] VDD_IN: 9701.696 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:14:56.062] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:14:56.441] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:56.823] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:57.198] VDD_IN: 9621.184 mW, VDD_CPU_GPU_CV: 4133.184 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:14:57.574] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:57.952] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:58.334] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:58.713] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:59.091] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:59.465] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:14:59.847] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:00.226] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:00.606] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:00.985] VDD_IN: 9500.416 mW, VDD_CPU_GPU_CV: 4012.800 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:01.361] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:01.740] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4093.056 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:15:02.120] VDD_IN: 9580.928 mW, VDD_CPU_GPU_CV: 4052.928 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:02.498] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:02.873] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:03.252] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4019.200 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:03.629] VDD_IN: 9460.160 mW, VDD_CPU_GPU_CV: 4059.392 mW, VDD_SOC: 1932.288 mW,
[2025-04-14 16:15:04.009] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3979.008 mW, VDD_SOC: 1932.288 mW,
