Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,20.97,yolo11n,7893.648,2064.126,2056.32,315745.92,82565.056,82252.8
dla0,918000000,21.90,yolo11n,8933.813,3042.534,2093.312,357352.512,121701.376,83732.48
