Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,53.61,yolov3-tiny-416-bs1,7221.524,2084.837,1813.339,274417.92,79223.808,68906.88
dla0,918000000,54.59,yolov3-tiny-416-bs1,8215.975,3036.042,1815.949,320423.04,118405.632,70822.016
