Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,34.43,super_resolution_bsd500-bs1,8324.529,2588.378,2025.713,324656.64,100946.752,79002.816
dla0,918000000,40.50,super_resolution_bsd500-bs1,10158.963,4072.622,2211.486,396199.552,158832.256,86247.936
