Throughput: 97.03
[2025-04-18 17:04:35.585] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:04:35.968] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:36.357] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:36.746] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:37.128] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:04:37.513] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:04:37.897] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:38.284] VDD_IN: 7539.840 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:04:38.672] VDD_IN: 7418.880 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:39.063] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:39.442] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:39.825] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:04:40.202] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:04:40.587] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:04:40.977] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:41.359] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:41.741] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:04:42.127] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:42.505] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1895.040 mW,
[2025-04-18 17:04:42.888] VDD_IN: 7459.200 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1975.680 mW,
[2025-04-18 17:04:43.276] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1935.360 mW,
[2025-04-18 17:04:43.663] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1895.040 mW,
