Throughput: 43.35
[2025-04-12 17:27:25.973] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 17:27:26.351] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:26.736] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:27.120] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:27.499] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:27.882] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:28.270] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2692.864 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:28.652] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:29.038] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:29.418] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:29.800] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:30.181] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:30.564] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:30.943] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:31.325] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:31.710] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:32.092] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:32.478] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:32.859] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:33.245] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:33.631] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:34.012] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:34.392] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:34.769] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:35.150] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:35.534] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:35.913] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:36.294] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:36.679] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:37.062] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:37.446] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:37.826] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:38.209] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:38.593] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:38.976] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1975.680 mW,
[2025-04-12 17:27:39.358] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:39.735] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 17:27:40.106] VDD_IN: 7862.400 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
[2025-04-12 17:27:40.484] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 1895.040 mW,
