Throughput: 50.81
[2025-06-16 20:46:16.176] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:16.522] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:16.869] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:17.215] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:17.564] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:17.913] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:18.259] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:18.605] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:18.953] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:19.299] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:19.647] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:19.993] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:20.342] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:20.688] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:21.034] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:21.380] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:21.728] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:22.077] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:22.426] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:22.771] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:23.119] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:23.465] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:23.810] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:24.156] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:24.504] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:24.851] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:25.197] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:25.545] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:25.890] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:26.239] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:26.585] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:26.931] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:27.276] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:27.622] VDD_IN: 7096.320 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:27.967] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:28.314] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:28.660] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:29.007] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:29.354] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:29.699] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:30.046] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:30.392] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 20:46:30.739] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
