Throughput: 35.16
[2025-04-14 17:06:24.292] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:24.672] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:25.058] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:25.440] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:25.822] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:26.206] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:26.586] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 17:06:26.968] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 17:06:27.351] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 17:06:27.733] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 17:06:28.113] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:28.494] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:28.877] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:29.254] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:29.635] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2217.600 mW,
[2025-04-14 17:06:30.017] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:30.399] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:30.784] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2214.080 mW,
[2025-04-14 17:06:31.167] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:06:31.545] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2173.824 mW,
[2025-04-14 17:06:31.929] VDD_IN: 8426.880 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2217.600 mW,
[2025-04-14 17:06:32.308] VDD_IN: 8507.520 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2177.280 mW,
[2025-04-14 17:06:32.691] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:33.076] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:33.459] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:33.841] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:34.233] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:34.620] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 17:06:34.999] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 17:06:35.384] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:35.769] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:36.152] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2415.360 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 17:06:36.539] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 17:06:36.921] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 17:06:37.301] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 17:06:37.680] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 17:06:38.061] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:06:38.440] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-14 17:06:38.820] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2012.800 mW, VDD_SOC: 1774.080 mW,
