Throughput: 33.81
[2025-04-12 18:00:21.778] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:00:22.155] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:22.535] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:22.913] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:23.292] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:23.671] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:24.056] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:24.438] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:24.819] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:25.202] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:25.584] VDD_IN: 8104.320 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:25.969] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:26.354] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:26.731] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2697.152 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:27.116] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:27.499] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
