Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,32.75,super_resolution_bsd500-bs1,7984.394,2272.916,2017.034,311391.36,88643.712,78664.32
dla0,918000000,36.66,super_resolution_bsd500-bs1,9256.867,3396.066,2061.107,370274.688,135842.624,82444.288
