Throughput: 100.07
[2025-06-16 21:46:07.248] VDD_IN: 8413.504 mW, VDD_CPU_GPU_CV: 3255.552 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:07.594] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:07.943] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:08.293] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:08.640] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:08.988] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:09.334] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:09.681] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:10.028] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:10.377] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:10.729] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:11.075] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:11.418] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:11.766] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:12.111] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:12.460] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:12.806] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:13.153] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:13.503] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:13.849] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:14.196] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:14.542] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:14.888] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:15.234] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:15.580] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:15.928] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:16.273] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:16.621] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:16.970] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:17.317] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:17.666] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:18.019] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:18.368] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:18.714] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3215.360 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:19.063] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:19.411] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:19.757] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:20.102] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:20.447] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:20.795] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:21.141] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:21.489] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:21.836] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:46:22.185] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
