Throughput: 25.91
[2025-04-14 15:43:24.788] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:35.558] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:35.928] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:36.302] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:36.673] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:37.043] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:37.417] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:37.788] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:38.158] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:38.529] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:38.901] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:39.273] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
[2025-04-14 15:43:39.645] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1975.680 mW,
