Throughput: 56.60
[2025-04-18 14:23:25.429] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:25.818] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:26.208] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:26.595] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:26.975] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:27.355] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:27.738] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:28.127] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:28.522] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:28.906] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:29.292] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:29.679] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 14:23:30.068] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:30.459] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:30.841] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:31.229] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:31.616] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:31.999] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:32.384] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:32.775] VDD_IN: 7257.600 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:33.163] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:33.551] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:33.934] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:34.322] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:34.714] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:35.098] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:35.486] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:35.873] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:36.263] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:36.655] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:37.042] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:37.430] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:37.817] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-04-18 14:23:38.204] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 14:23:38.589] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1774.080 mW,
[2025-04-18 14:23:38.970] VDD_IN: 6935.040 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
[2025-04-18 14:23:39.353] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1972.544 mW, VDD_SOC: 1693.440 mW,
[2025-04-18 14:23:39.731] VDD_IN: 6854.400 mW, VDD_CPU_GPU_CV: 1932.288 mW, VDD_SOC: 1733.760 mW,
