Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,42.70,efficientvit_b3,8482.32,2764.31,2008.0,339292.8,110572.416,80320.0
gpu,918000000,55.14,efficientvit_b3,10287.989,4351.316,2093.312,401231.552,169701.312,81639.168
