Throughput: 49.53
[2025-04-19 17:21:28.072] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:21:28.451] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1895.040 mW,
[2025-04-19 17:21:28.841] VDD_IN: 7701.120 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:29.225] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:29.603] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:29.991] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:21:30.366] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:30.750] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:31.136] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:31.516] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2254.336 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:21:31.902] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:32.280] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:21:32.659] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1975.680 mW,
[2025-04-19 17:21:33.045] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
[2025-04-19 17:21:33.425] VDD_IN: 7781.760 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1935.360 mW,
