Throughput: 40.31
[2025-06-16 20:30:39.192] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1771.264 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:39.539] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:39.885] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:40.230] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:40.575] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:40.920] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:41.268] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:41.615] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:41.961] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:42.308] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:42.653] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:42.999] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:43.344] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:43.690] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:44.036] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:44.383] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:44.729] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:45.075] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:45.420] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:45.765] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:46.111] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:46.455] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:46.801] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:47.146] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:47.492] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:47.837] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:48.182] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:48.529] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:48.876] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:49.223] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:49.569] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:49.919] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:50.265] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:50.611] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:50.957] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:51.301] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:51.647] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:51.991] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:52.338] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:52.685] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:53.031] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:53.377] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:53.722] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1731.008 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 20:30:54.068] VDD_IN: 6652.800 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 1733.760 mW,
