Throughput: 27.77
[2025-06-16 23:27:34.333] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:34.688] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:35.041] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:35.390] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:35.740] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:36.091] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:36.442] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:36.795] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:37.145] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:37.496] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:37.847] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:38.198] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:38.549] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:38.903] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:39.255] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:39.606] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:39.956] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:40.307] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:40.660] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:41.011] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:41.362] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:41.714] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:42.067] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:42.418] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:42.768] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:43.120] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:43.472] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:43.826] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
[2025-06-16 23:27:44.175] VDD_IN: 7378.560 mW, VDD_CPU_GPU_CV: 1690.752 mW, VDD_SOC: 2016.000 mW,
