Throughput: 37.74
[2025-06-16 20:35:51.285] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:51.637] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:51.993] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:52.347] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:52.701] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:53.055] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:53.409] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:53.764] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:54.117] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:54.469] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:54.824] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:55.177] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:55.533] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:55.886] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:56.243] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:56.596] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:56.951] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:57.307] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:57.659] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:58.011] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:58.365] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:58.719] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:59.072] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:59.425] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:35:59.777] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:00.132] VDD_IN: 6370.560 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:00.485] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:00.837] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:01.191] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:01.543] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:01.896] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:02.249] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:02.601] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1451.520 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:02.952] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:03.307] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1489.472 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:03.658] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:04.014] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1491.840 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:04.368] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:04.720] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:05.072] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:05.427] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:05.780] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 20:36:06.134] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1693.440 mW,
