Throughput: 39.44
[2025-04-14 16:56:11.613] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3657.472 mW, VDD_SOC: 1972.544 mW,
[2025-04-14 16:56:16.985] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:17.374] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:17.762] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:18.145] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:18.530] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 2053.056 mW,
[2025-04-14 16:56:18.918] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:19.300] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:19.680] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:20.061] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:20.442] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:20.828] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3577.088 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:21.216] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:21.603] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:21.990] VDD_IN: 9138.112 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:22.374] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3617.280 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:22.763] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:23.146] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:23.525] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:23.908] VDD_IN: 9097.856 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:24.296] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:24.684] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:25.070] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:25.458] VDD_IN: 9178.368 mW, VDD_CPU_GPU_CV: 3496.704 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:25.849] VDD_IN: 9218.624 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2012.800 mW,
[2025-04-14 16:56:26.238] VDD_IN: 9258.880 mW, VDD_CPU_GPU_CV: 3536.896 mW, VDD_SOC: 2012.800 mW,
