Throughput: 38.40
[2025-04-12 17:42:58.081] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:58.463] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:58.851] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:59.231] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:42:59.616] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:00.000] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:00.381] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:00.767] VDD_IN: 8695.296 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:01.156] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:01.536] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:01.921] VDD_IN: 8655.040 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:02.302] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:02.683] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:03.070] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:03.449] VDD_IN: 8574.528 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 17:43:03.834] VDD_IN: 8614.784 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 1851.776 mW,
