Throughput: 56.53
[2025-06-17 00:03:58.211] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2974.208 mW, VDD_SOC: 1851.776 mW,
[2025-06-17 00:03:58.569] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2893.824 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:03:58.924] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:03:59.285] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:03:59.638] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:03:59.992] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:00.346] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:00.701] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:01.056] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:01.408] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:01.767] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:02.120] VDD_IN: 8373.248 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:02.474] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:02.827] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:03.180] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:03.534] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:03.887] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:04.240] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:04.594] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:04.950] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:05.303] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:05.657] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:06.011] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:06.368] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1932.288 mW,
[2025-06-17 00:04:06.718] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:07.070] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:07.423] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:07.776] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:08.128] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:08.482] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:08.838] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:09.192] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:09.548] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:09.901] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:10.259] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:10.616] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:10.970] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:11.324] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:11.674] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
[2025-06-17 00:04:12.031] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1892.032 mW,
