Throughput: 79.17
[2025-06-16 22:58:55.798] VDD_IN: 6370.560 mW, VDD_CPU_GPU_CV: 1449.216 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:56.151] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:56.501] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:56.851] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:57.204] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:57.558] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:57.916] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:58.266] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:58.620] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:58.973] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:59.330] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:58:59.684] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:00.037] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:00.390] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:00.750] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:01.106] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:01.461] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:01.819] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:02.173] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:02.527] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:02.883] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:03.235] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:03.587] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:03.942] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:04.296] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:04.651] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:05.006] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:05.360] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:05.713] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:06.065] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:06.422] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:06.774] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:07.127] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:07.482] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:07.838] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:08.193] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:08.546] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:08.898] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:09.249] VDD_IN: 6289.920 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:09.600] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1411.200 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:09.956] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:59:10.310] VDD_IN: 6330.240 mW, VDD_CPU_GPU_CV: 1408.960 mW, VDD_SOC: 1733.760 mW,
