Throughput: 43.44
[2025-04-12 18:00:16.830] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:17.212] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:17.600] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:17.983] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2817.920 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:18.361] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:18.745] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:19.127] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:19.511] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:19.890] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:20.271] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:20.655] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:21.044] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2853.632 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:21.425] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:21.806] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2813.440 mW, VDD_SOC: 1932.288 mW,
[2025-04-12 18:00:22.186] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:22.573] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:22.956] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:23.333] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:23.714] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:24.099] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:24.482] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:24.862] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:25.244] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:25.627] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:26.011] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:26.395] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:26.775] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:27.160] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:27.545] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:27.923] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:28.305] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:28.684] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:29.066] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:29.452] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:29.832] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2773.248 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:30.211] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2737.408 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:30.589] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:30.975] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:31.354] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
[2025-04-12 18:00:31.731] VDD_IN: 8225.280 mW, VDD_CPU_GPU_CV: 2733.056 mW, VDD_SOC: 1935.360 mW,
