Throughput: 51.55
[2025-04-14 15:34:09.255] VDD_IN: 8467.200 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2133.568 mW,
[2025-04-14 15:34:19.582] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:19.950] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:20.321] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:20.688] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:21.055] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:21.424] VDD_IN: 8386.560 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:21.792] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:22.158] VDD_IN: 8346.240 mW, VDD_CPU_GPU_CV: 2656.896 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:22.526] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:22.897] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:23.268] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:23.636] VDD_IN: 8305.920 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 2056.320 mW,
[2025-04-14 15:34:24.007] VDD_IN: 8265.600 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 2056.320 mW,
