Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,40.15,super_resolution_bsd500-bs1,8318.653,2808.5,1936.259,316108.8,106723.008,73577.856
gpu,918000000,47.62,super_resolution_bsd500-bs1,10020.566,4334.139,2008.563,380781.504,164697.28,76325.376
