Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,32.79,yolo11n,7760.049,2502.065,1849.551,302641.92,97580.544,72132.48
gpu,918000000,36.99,yolo11n,9210.258,3828.549,1897.556,359200.064,149313.408,74004.672
