Throughput: 61.82
[2025-04-12 18:22:01.605] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:01.995] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:02.382] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:02.766] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:03.153] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:03.543] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:03.933] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:04.315] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:04.699] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:05.087] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:05.468] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:05.855] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:06.236] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:06.618] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:07.004] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:07.384] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:07.767] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:08.155] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:08.537] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:08.921] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:09.306] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:09.686] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:10.070] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:10.455] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3697.664 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:10.839] VDD_IN: 8896.576 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:11.222] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:11.601] VDD_IN: 9057.600 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:11.985] VDD_IN: 9017.344 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:12.371] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:12.750] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:13.133] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:13.513] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:13.894] VDD_IN: 8977.088 mW, VDD_CPU_GPU_CV: 3778.048 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:14.274] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1851.776 mW,
[2025-04-12 18:22:14.654] VDD_IN: 8936.832 mW, VDD_CPU_GPU_CV: 3737.856 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:15.041] VDD_IN: 8628.480 mW, VDD_CPU_GPU_CV: 3376.128 mW, VDD_SOC: 1811.520 mW,
[2025-04-12 18:22:15.423] VDD_IN: 8184.960 mW, VDD_CPU_GPU_CV: 3014.400 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 18:22:15.801] VDD_IN: 7943.040 mW, VDD_CPU_GPU_CV: 2898.432 mW, VDD_SOC: 1774.080 mW,
[2025-04-12 18:22:16.182] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2858.176 mW, VDD_SOC: 1733.760 mW,
[2025-04-12 18:22:16.555] VDD_IN: 7822.080 mW, VDD_CPU_GPU_CV: 2777.664 mW, VDD_SOC: 1733.760 mW,
