Throughput: 53.28
[2025-06-16 23:06:47.134] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:47.481] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:47.830] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:48.178] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:48.529] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:48.879] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:49.227] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:49.576] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:49.929] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:50.278] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:50.628] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:50.977] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:51.325] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:51.675] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:52.024] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:52.374] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:52.724] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:53.073] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:53.425] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:53.776] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:54.125] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:54.473] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:54.820] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:55.169] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:55.519] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:55.869] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:56.218] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:56.567] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:56.917] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:57.269] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:57.619] VDD_IN: 7660.800 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:57.968] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:58.314] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:58.663] VDD_IN: 7580.160 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 23:06:59.010] VDD_IN: 7620.480 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 1854.720 mW,
