Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,98.75,resnet50_Opset17,7357.883,1964.286,1942.597,286957.44,76607.168,75761.28
dla0,918000000,106.57,resnet50_Opset17,8244.923,2801.045,1903.311,321552.0,109240.768,74229.12
