Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,47.91,yolov3-tiny-416-bs1,7015.68,1817.713,1895.04,273611.52,70890.816,73906.56
dla0,918000000,49.59,yolov3-tiny-416-bs1,7754.88,2584.642,1819.569,302440.32,100801.024,70963.2
