Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
dla0,612000000,32.69,super_resolution_bsd500-bs1,7976.123,2264.658,2014.966,311068.8,88321.664,78583.68
dla0,918000000,36.69,super_resolution_bsd500-bs1,9254.854,3395.061,2061.107,370194.176,135802.432,82444.288
