Throughput: 209.45
[2025-06-16 21:51:17.842] VDD_IN: 8413.504 mW, VDD_CPU_GPU_CV: 3175.168 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:18.193] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:18.543] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:18.893] VDD_IN: 8212.224 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:19.239] VDD_IN: 8171.968 mW, VDD_CPU_GPU_CV: 3054.592 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:19.589] VDD_IN: 8212.224 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:19.940] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:20.293] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:20.643] VDD_IN: 8332.992 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:20.989] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:21.338] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:21.683] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:22.031] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:22.377] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:22.724] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:23.072] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:23.421] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:23.768] VDD_IN: 8252.480 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:24.119] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:24.469] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:24.817] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:25.167] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:25.515] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3094.784 mW, VDD_SOC: 1811.520 mW,
[2025-06-16 21:51:25.865] VDD_IN: 8292.736 mW, VDD_CPU_GPU_CV: 3134.976 mW, VDD_SOC: 1811.520 mW,
