Throughput: 50.23
[2025-06-16 21:38:17.805] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:18.155] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:18.507] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:18.857] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:19.210] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:19.566] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:19.920] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:20.273] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:20.628] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:20.980] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:21.334] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:21.690] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:22.044] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:22.399] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:22.754] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:23.107] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:23.459] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:23.813] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:24.167] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:24.524] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:24.880] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 21:38:25.237] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:25.593] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:25.947] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:26.298] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:26.653] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:27.008] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:27.365] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:27.716] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:28.068] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:28.424] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:28.779] VDD_IN: 7136.640 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:29.132] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:29.489] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:29.844] VDD_IN: 7217.280 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:30.197] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:30.551] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:30.906] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:31.257] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:31.612] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:31.965] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 21:38:32.317] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
