Throughput: 160.79
[2025-06-16 22:22:31.806] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:32.159] VDD_IN: 6451.200 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:32.509] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:32.858] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:33.207] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:33.557] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:33.908] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:34.256] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:34.607] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:34.958] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:35.309] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:35.659] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:36.008] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:36.354] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:36.702] VDD_IN: 6370.560 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:37.052] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:37.401] VDD_IN: 6370.560 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:37.749] VDD_IN: 6370.560 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:38.096] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:38.444] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:38.795] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:39.148] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:39.497] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:39.846] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:40.198] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:40.549] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:40.899] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:41.246] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:41.596] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:41.948] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:42.298] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
[2025-06-16 22:22:42.646] VDD_IN: 6410.880 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1774.080 mW,
