Throughput: 36.72
[2025-06-16 22:17:21.758] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:22.104] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:22.450] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:22.802] VDD_IN: 6773.760 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:23.149] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:23.496] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:23.845] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:24.194] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:24.540] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:24.891] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:25.239] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:25.586] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:25.932] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:26.279] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:26.625] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:26.973] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:27.320] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:27.666] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:28.013] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:28.360] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:28.707] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:29.052] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:29.401] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:29.749] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:30.096] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:30.445] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:30.790] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:31.138] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:31.485] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:31.834] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:32.183] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1935.360 mW,
[2025-06-16 22:17:32.533] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:32.881] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:33.229] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:33.577] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1368.704 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:33.924] VDD_IN: 6693.120 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1895.040 mW,
[2025-06-16 22:17:34.272] VDD_IN: 6733.440 mW, VDD_CPU_GPU_CV: 1328.448 mW, VDD_SOC: 1935.360 mW,
