Throughput: 59.65
[2025-04-14 17:20:44.259] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:44.639] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:45.020] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:45.404] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:45.781] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:46.160] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:46.543] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:46.926] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:47.307] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:47.689] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:48.074] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:48.458] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:48.835] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:49.214] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:49.597] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:49.981] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:50.357] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:50.737] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:51.117] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:51.495] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:51.871] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:52.250] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:52.626] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:53.007] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:53.388] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:53.773] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:54.155] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:54.539] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:54.922] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:55.306] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:55.687] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:56.070] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:56.453] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:56.831] VDD_IN: 9299.136 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:57.220] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:57.606] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:57.984] VDD_IN: 9379.648 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:58.367] VDD_IN: 9419.904 mW, VDD_CPU_GPU_CV: 3416.320 mW, VDD_SOC: 2093.312 mW,
[2025-04-14 17:20:58.751] VDD_IN: 9339.392 mW, VDD_CPU_GPU_CV: 3456.512 mW, VDD_SOC: 2093.312 mW,
