Throughput: 72.18
[2025-04-14 15:46:30.135] VDD_IN: 7176.960 mW, VDD_CPU_GPU_CV: 2214.080 mW, VDD_SOC: 1774.080 mW,
[2025-04-14 15:46:40.930] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:41.302] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-04-14 15:46:41.679] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:42.052] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:42.425] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1733.760 mW,
[2025-04-14 15:46:42.803] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:43.174] VDD_IN: 7015.680 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:43.544] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:43.918] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:44.292] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:44.662] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1693.440 mW,
[2025-04-14 15:46:45.035] VDD_IN: 7056.000 mW, VDD_CPU_GPU_CV: 2133.568 mW, VDD_SOC: 1693.440 mW,
