Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,42.88,super_resolution_bsd500-bs1,10541.034,2815.989,3509.107,421641.344,112639.552,140364.288
gpu,918000000,51.06,super_resolution_bsd500-bs1,12511.476,4356.227,3707.645,512970.496,178605.312,152013.44
