Device,Frequency,Throughput,Model,VDD_IN_Avg,VDD_CPU_GPU_CV_Avg,VDD_SOC_Avg,VDD_IN_Sum,VDD_CPU_GPU_CV_Sum,VDD_SOC_Sum
gpu,612000000,47.24,efficientnet_b5,7789.824,2493.859,1856.736,311592.96,99754.368,74269.44
gpu,918000000,61.24,efficientnet_b5,9506.454,4043.877,1939.333,380258.176,161755.072,77573.312
