Throughput: 54.62
[2025-04-12 17:33:41.170] VDD_IN: 10426.304 mW, VDD_CPU_GPU_CV: 4694.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:41.541] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:41.917] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:42.286] VDD_IN: 10144.512 mW, VDD_CPU_GPU_CV: 4574.592 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:42.658] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:43.033] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:43.403] VDD_IN: 10023.744 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:43.777] VDD_IN: 10305.536 mW, VDD_CPU_GPU_CV: 4694.976 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:44.147] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4494.336 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:44.518] VDD_IN: 10064.000 mW, VDD_CPU_GPU_CV: 4454.208 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:44.888] VDD_IN: 10265.280 mW, VDD_CPU_GPU_CV: 4654.848 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:45.258] VDD_IN: 10386.048 mW, VDD_CPU_GPU_CV: 4735.104 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:45.627] VDD_IN: 10225.024 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:45.997] VDD_IN: 10345.792 mW, VDD_CPU_GPU_CV: 4735.104 mW, VDD_SOC: 2012.800 mW,
[2025-04-12 17:33:46.372] VDD_IN: 10104.256 mW, VDD_CPU_GPU_CV: 4534.464 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:46.746] VDD_IN: 9983.488 mW, VDD_CPU_GPU_CV: 4414.080 mW, VDD_SOC: 1972.544 mW,
[2025-04-12 17:33:47.119] VDD_IN: 10184.768 mW, VDD_CPU_GPU_CV: 4614.720 mW, VDD_SOC: 1972.544 mW,
