Throughput: 57.98
[2025-04-14 16:38:37.986] VDD_IN: 8144.640 mW, VDD_CPU_GPU_CV: 2375.104 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:38.365] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:38.746] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 16:38:39.128] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:39.513] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2136.960 mW,
[2025-04-14 16:38:39.892] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:40.272] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:40.655] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:41.041] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:41.425] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:41.801] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:42.182] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:42.561] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:42.943] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:43.320] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:43.702] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:44.086] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:44.465] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:44.845] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:45.226] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:45.608] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:45.987] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:46.373] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:46.757] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:47.141] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:47.525] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:47.906] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:48.290] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:48.678] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:49.062] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:49.444] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:49.831] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:50.219] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:50.599] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:50.985] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:51.364] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:51.747] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:52.128] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2294.592 mW, VDD_SOC: 2096.640 mW,
[2025-04-14 16:38:52.510] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2334.848 mW, VDD_SOC: 2096.640 mW,
