Throughput: 73.60
[2025-06-16 22:27:41.957] VDD_IN: 6209.280 mW, VDD_CPU_GPU_CV: 1290.240 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:27:42.309] VDD_IN: 6168.960 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:27:42.664] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:43.018] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:43.370] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:43.723] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:44.075] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:44.427] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:44.780] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:45.129] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:45.480] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:45.830] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:46.180] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:46.529] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:46.889] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:47.239] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:47.594] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:47.951] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:48.307] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:48.661] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:49.014] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:49.371] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:49.725] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:50.077] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:50.430] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:50.785] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:51.139] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:51.493] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:51.847] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:52.197] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:52.548] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:52.902] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:53.254] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:53.608] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:53.964] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:54.319] VDD_IN: 6088.320 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:54.678] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:55.032] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:55.384] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:55.738] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:56.091] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
[2025-06-16 22:27:56.446] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1733.760 mW,
[2025-06-16 22:27:56.804] VDD_IN: 6128.640 mW, VDD_CPU_GPU_CV: 1249.920 mW, VDD_SOC: 1693.440 mW,
