Throughput: 50.35
[2025-06-16 20:56:36.800] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2173.824 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 20:56:37.154] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2093.312 mW, VDD_SOC: 1814.400 mW,
[2025-06-16 20:56:37.507] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:37.861] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:38.213] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:38.571] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:38.928] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:39.284] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:39.638] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:39.991] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:40.347] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:40.700] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:41.053] VDD_IN: 7297.920 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:41.406] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:41.759] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
[2025-06-16 20:56:42.114] VDD_IN: 7338.240 mW, VDD_CPU_GPU_CV: 2053.056 mW, VDD_SOC: 1854.720 mW,
