Throughput: 86.32
[2025-04-14 17:14:17.528] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2616.640 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:14:17.906] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:14:18.288] VDD_IN: 8064.000 mW, VDD_CPU_GPU_CV: 2576.384 mW, VDD_SOC: 1895.040 mW,
[2025-04-14 17:14:18.678] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2536.128 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:19.062] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:19.447] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:19.827] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:20.212] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:20.594] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:20.979] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:21.374] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:21.759] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:22.147] VDD_IN: 7983.360 mW, VDD_CPU_GPU_CV: 2455.616 mW, VDD_SOC: 1935.360 mW,
[2025-04-14 17:14:22.534] VDD_IN: 8023.680 mW, VDD_CPU_GPU_CV: 2495.872 mW, VDD_SOC: 1935.360 mW,
